Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200706_154754_103695852,34.0,0.4423,0.006179,-1.489202,-91.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103745850,34.0,0.497199,0.001186,-1.413714,-94.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103762516,34.0,0.582697,0.008701,-1.30693,-97.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103795848,34.0,0.581307,0.01254,-1.276745,-99.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103812514,34.0,0.583397,0.018475,-1.217417,-103.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103862512,34.0,0.593888,0.020624,-1.187089,-105.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103879178,35.0,0.711072,0.036995,-1.086125,-109.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103912510,35.0,0.703686,0.03866,-1.059276,-111.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103962508,35.0,0.686966,0.037134,-1.008199,-114.0,37.69817650318146,0.0, 0.0, 0.0,2
20200706_154754_103979174,35.0,0.665752,0.018755,-0.937741,-116.0,37.69817650318146,0.0, 0.0, 0.0,2
