Timestamp,Odometer,Gear(dashboard),RPM,            Fuel_level,Avg_fuel_consumption,Velocity,            Acceleration_x,Acceleration_y,Acceleration_z,            Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,            Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,            Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right)
20200610_152034_340203058, 24848.05078125, 0.0, 592.1236572265625, 106.4457015991211, 0.43298962712287903, 0.0034360147546976805, -4.990670277038589e-07, -6.063931868993677e-05, -1.5208555851131678e-05, -26406.509765625, 8.502913475036621, -2140.003662109375, 0.000543550995644182, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340219724, 24848.05078125, 0.0, 592.1236572265625, 106.44566345214844, 0.43298962712287903, 0.0033401555847376585, -4.980338417226449e-07, 3.670494334073737e-05, -9.005001629702747e-06, -26406.509765625, 8.502913475036621, -2140.003662109375, 0.0005435324274003506, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340269722, 24848.05078125, 0.0, 592.1236572265625, 106.44564819335938, 0.43298962712287903, 0.0034387027844786644, -5.330894055077806e-07, 5.892113404115662e-05, -7.73159263189882e-06, -26406.509765625, 8.502913475036621, -2140.003662109375, 0.0005435293423943222, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340286388, 24848.05078125, 0.0, 592.1236572265625, 106.44561004638672, 0.43298962712287903, 0.0033477109391242266, -5.632864485960454e-07, -7.243901927722618e-05, -1.5987403457984328e-05, -26406.509765625, 8.502912521362305, -2140.003662109375, 0.0005435106577351689, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340319720, 24848.05078125, 0.0, 592.1236572265625, 106.44561004638672, 0.43298962712287903, 0.003441833658143878, -5.557121767196804e-07, 5.1546627219067886e-05, -8.086091838777065e-06, -26406.509765625, 8.502912521362305, -2140.003662109375, 0.0005435075145214796, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340336386, 24848.05078125, 0.0, 592.1236572265625, 106.44556427001953, 0.43298962712287903, 0.003439712105318904, -3.7730205804109573e-07, 7.376325083896518e-05, -6.646805559284985e-06, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434966296888888, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340386384, 24848.05078125, 0.0, 592.1236572265625, 106.44554901123047, 0.43298962712287903, 0.0033446275629103184, -3.076129360124469e-07, 7.339484000112861e-05, -6.712129106745124e-06, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434888298623264, -0.009991162456572056, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340403050, 24848.05078125, 0.0, 592.1236572265625, 106.44551086425781, 0.43298962712287903, 0.0034455053973942995, -3.97780240746215e-07, -1.0860338079510257e-05, -1.1822499800473452e-05, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434749182313681, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340453048, 24848.05078125, 0.0, 592.1236572265625, 106.44549560546875, 0.43298962712287903, 0.003350477432832122, -5.426627467386425e-07, -1.2335636711213738e-05, -1.2025426258333027e-05, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434670601971447, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340469714, 24848.05078125, 0.0, 592.1236572265625, 106.4454574584961, 0.43298962712287903, 0.0034486642107367516, -5.903984856558964e-07, -1.076878106687218e-05, -1.1868978617712855e-05, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434531485661864, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340519712, 24848.05078125, 0.0, 592.1236572265625, 106.44544219970703, 0.43298962712287903, 0.003353310516104102, -6.680220394628122e-07, -0.00014351194840855896, -2.028404560405761e-05, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434452905319631, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340536378, 24848.05078125, 0.0, 592.1236572265625, 106.44539642333984, 0.43298962712287903, 0.003450648160651326, -5.638867150992155e-07, 7.206099326140247e-06, -1.0935022146441042e-05, -26406.509765625, 8.502913475036621, -2140.00390625, 0.000543431262485683, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340569710, 24848.05078125, 0.0, 592.1236572265625, 106.44538116455078, 0.43298962712287903, 0.0033555657137185335, -5.247020453680307e-07, 3.089736128458753e-05, -9.361610864289105e-06, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434235208667815, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340586376, 24848.05078125, 0.0, 592.1236572265625, 106.44535827636719, 0.43298962712287903, 0.0033545810729265213, -3.391578502487391e-07, 6.371483323164284e-05, -7.32403714209795e-06, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434125196188688, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340636374, 24848.05078125, 0.0, 592.1236572265625, 106.44534301757812, 0.43298962712287903, 0.0034529927652329206, -3.035274858120829e-07, 8.003131370060146e-05, -6.394649972207844e-06, -26406.509765625, 8.502913475036621, -2140.00390625, 0.0005434094346128404, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340669706, 24848.05078125, 0.0, 592.1236572265625, 106.44530487060547, 0.43298962712287903, 0.003356789005920291, -3.297591320006177e-07, 8.279698522528633e-05, -6.281843525357544e-06, -26406.509765625, 8.502913475036621, -2140.004150390625, 0.0005433906917460263, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340703038, 24848.05078125, 0.0, 592.1236572265625, 106.44527435302734, 0.43298962712287903, 0.0033600821625441313, -5.065703589934856e-07, -3.5841992939822376e-05, -1.3742057490162551e-05, -26406.509765625, 8.502913475036621, -2140.004150390625, 0.0005433798069134355, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340719704, 24848.05078125, 0.0, 592.1236572265625, 106.44524383544922, 0.43298962712287903, 0.00336418766528368, -5.217043508309871e-07, -5.621456875815056e-05, -1.485443499404937e-05, -26406.509765625, 8.502913475036621, -2140.004150390625, 0.0005433688638731837, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340769702, 24848.05078125, 0.0, 592.1236572265625, 106.44523620605469, 0.43298962712287903, 0.003458168124780059, -5.164893082110211e-07, 7.026008097454906e-05, -6.867907359264791e-06, -26406.509765625, 8.502913475036621, -2140.004150390625, 0.0005433657788671553, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340786368, 24848.05078125, 0.0, 592.1236572265625, 106.4451904296875, 0.43298962712287903, 0.003361570183187723, -4.070425347890705e-07, 7.569877925561741e-05, -6.5818458097055554e-06, -26406.509765625, 8.502913475036621, -2140.004150390625, 0.0005433469777926803, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340836366, 24848.05078125, 0.0, 592.1236572265625, 106.44517517089844, 0.43298962712287903, 0.003459935775026679, -4.679750418290496e-07, 8.583875023759902e-05, -6.149464752525091e-06, -26406.509765625, 8.502913475036621, -2140.004150390625, 0.0005433438345789909, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340853032, 24848.05078125, 0.0, 592.1236572265625, 106.44513702392578, 0.43298962712287903, 0.003369175596162677, -3.194818418705836e-07, -6.810647755628452e-05, -1.564058766234666e-05, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.000543324975296855, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340869698, 24848.05078125, 0.0, 592.1236572265625, 106.44511413574219, 0.43298962712287903, 0.0034630042500793934, -4.261182766640559e-07, 6.094927812227979e-05, -7.480834028683603e-06, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.0005433218320831656, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340919696, 24848.05078125, 0.0, 592.1236572265625, 106.44509887695312, 0.43298962712287903, 0.0033677280880510807, -4.5097658585291356e-07, 7.883286889409646e-05, -6.3852203311398625e-06, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.0005433140322566032, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152034_340936362, 24848.05078125, 0.0, 592.1236572265625, 106.44506072998047, 0.43298962712287903, 0.0034650894813239574, -5.565943865804002e-07, 7.966233533807099e-05, -6.302085239440203e-06, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.0005432998877950013, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_340986360, 24848.05078125, 0.0, 592.1236572265625, 106.4450454711914, 0.43298962712287903, 0.003369686659425497, -5.802939995191991e-07, -4.4507447455544025e-05, -1.4012359315529466e-05, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.000543292029760778, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341003026, 24848.05078125, 0.0, 592.1236572265625, 106.44499969482422, 0.43298962712287903, 0.003472317708656192, -4.85304553876631e-07, -5.796589903184213e-05, -1.4695135178044438e-05, -26406.509765625, 8.502912521362305, -2140.00439453125, 0.000543277885299176, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341036358, 24848.05078125, 0.0, 592.1236572265625, 106.44499206542969, 0.43298962712287903, 0.003372744657099247, -4.770390660269186e-07, 7.450066914316267e-05, -6.4327032305300236e-06, -26406.509765625, 8.502912521362305, -2140.00439453125, 0.0005432700272649527, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341069690, 24848.05078125, 0.0, 592.1236572265625, 106.44496154785156, 0.43298962712287903, 0.0033704412635415792, -4.1508974391035736e-07, 9.929814405040815e-05, -5.006309947930276e-06, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.00054325902601704, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341103022, 24848.05078125, 0.0, 592.1236572265625, 106.44493103027344, 0.43298962712287903, 0.003375113010406494, -3.842033038381487e-07, 6.989209214225411e-05, -6.842717994004488e-06, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.0005432480247691274, -0.009991162456572056, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341119688, 24848.05078125, 0.0, 592.1236572265625, 106.44490814208984, 0.43298962712287903, 0.003376018488779664, -4.2500687413848937e-07, 2.8748472686856985e-06, -1.1037322110496461e-05, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.0005432370817288756, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341169686, 24848.05078125, 0.0, 592.1236572265625, 106.44489288330078, 0.43298962712287903, 0.0034746406599879265, -4.873818397754803e-07, 1.6761223378125578e-06, -1.1109281331300735e-05, -26406.509765625, 8.502913475036621, -2140.00439453125, 0.0005432339385151863, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341203018, 24848.05078125, 0.0, 592.1236572265625, 106.44485473632812, 0.43298962712287903, 0.0033841896802186966, -5.697347660316154e-07, -0.00013235770165920258, -1.9559971406124532e-05, -26406.509765625, 8.502913475036621, -2140.004638671875, 0.0005432150210253894, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341236350, 24848.05078125, 0.0, 592.1236572265625, 106.44482421875, 0.43298962712287903, 0.0033776292111724615, -4.2112696974072605e-07, -2.1646606910508126e-05, -1.2464428436942399e-05, -26406.509765625, 8.502913475036621, -2140.004638671875, 0.0005432039615698159, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341253016, 24848.05078125, 0.0, 592.1236572265625, 106.44479370117188, 0.43298962712287903, 0.0033806231804192066, -4.454122972674668e-07, 2.3891829187050462e-05, -9.66826337389648e-06, -26406.509765625, 8.502913475036621, -2140.004638671875, 0.0005431929603219032, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341303014, 24848.05078125, 0.0, 592.1236572265625, 106.44477844238281, 0.43298962712287903, 0.0034787224140018225, -4.913272277917713e-07, 5.615605186903849e-05, -7.592971087433398e-06, -26406.509765625, 8.502913475036621, -2140.004638671875, 0.000543189758900553, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341319680, 24848.05078125, 0.0, 592.1236572265625, 106.44474029541016, 0.43298962712287903, 0.0033885063603520393, -4.973480827175081e-07, -5.9625035646604374e-05, -1.487154804635793e-05, -26406.509765625, 8.502913475036621, -2140.004638671875, 0.000543170899618417, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341369678, 24848.05078125, 0.0, 592.1236572265625, 106.4447250366211, 0.43298962712287903, 0.0034822900779545307, -5.109013727633283e-07, 7.311801164178178e-05, -6.415968528017402e-06, -26406.509765625, 8.502913475036621, -2140.004638671875, 0.0005431676399894059, -0.009991124272346497, 1.1383647802176711e-07, -0.01042191218584776, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341386344, 24848.05078125, 0.0, 592.1236572265625, 106.44468688964844, 0.43298962712287903, 0.0033862516283988953, -6.453865353250876e-07, -5.8334444474894553e-05, -1.4855468180030584e-05, -26406.509765625, 8.502912521362305, -2140.0048828125, 0.0005431487807072699, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341419676, 24848.05078125, 0.0, 592.1236572265625, 106.44467163085938, 0.43298962712287903, 0.0034846479538828135, -5.594938556896523e-07, -7.216205995064229e-05, -1.5573197742924094e-05, -26406.509765625, 8.502912521362305, -2140.0048828125, 0.0005431456374935806, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341453008, 24848.05078125, 0.0, 592.1236572265625, 106.44464111328125, 0.43298962712287903, 0.0034822598099708557, -4.950525180902332e-07, 7.450041448464617e-05, -6.379967089742422e-06, -26406.509765625, 8.502913475036621, -2140.0048828125, 0.0005431346362456679, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341469674, 24848.05078125, 0.0, 592.1236572265625, 106.44461822509766, 0.43298962712287903, 0.0034854586701840162, -4.774847184307873e-07, 0.00010381502943346277, -4.527144483290613e-06, -26406.509765625, 8.502913475036621, -2140.0048828125, 0.0005431235767900944, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341503006, 24848.05078125, 0.0, 592.1236572265625, 106.4446029663086, 0.43298962712287903, 0.0033908409532159567, -4.975954652763903e-07, 0.00010777886200230569, -4.375207936391234e-06, -26406.509765625, 8.502913475036621, -2140.0048828125, 0.000543115776963532, -0.009991162456572056, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341536338, 24848.05078125, 0.0, 592.1236572265625, 106.44457244873047, 0.43298962712287903, 0.0033953471574932337, -5.473684723256156e-07, -4.7825626097619534e-05, -1.4185920008458197e-05, -26406.509765625, 8.502913475036621, -2140.0048828125, 0.0005431047175079584, -0.009991124272346497, 1.1383647802176711e-07, -0.010391393676400185, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341553004, 24848.05078125, 0.0, 592.1236572265625, 106.44454956054688, 0.43298962712287903, 0.003394754370674491, -4.6120294427964836e-07, -5.6583266996312886e-05, -1.4655684935860336e-05, -26406.509765625, 8.502912521362305, -2140.0048828125, 0.0005430936580523849, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341603002, 24848.05078125, 0.0, 592.1236572265625, 106.44453430175781, 0.43298962712287903, 0.0034892226103693247, -4.913381417281926e-07, 4.878199615632184e-05, -8.108807378448546e-06, -26406.509765625, 8.502912521362305, -2140.0048828125, 0.0005430904566310346, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341619668, 24848.05078125, 0.0, 592.1236572265625, 106.44448852539062, 0.43298962712287903, 0.003393320133909583, -9.658269846113399e-07, 6.747315637767315e-06, -1.1236421414650977e-05, -26406.509765625, 8.502913475036621, -2140.0048828125, 0.0005430719465948641, -0.009991162456572056, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341669666, 24848.05078125, 0.0, 592.1236572265625, 106.4444808959961, 0.43298962712287903, 0.003491848474368453, -7.008275133557618e-07, 9.143590432358906e-06, -1.1134092346765101e-05, -26406.509765625, 8.502913475036621, -2140.0048828125, 0.0005430688033811748, -0.009991162456572056, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341702998, 24848.05078125, 0.0, 592.1236572265625, 106.4444351196289, 0.43298962712287903, 0.0034018675796687603, -7.536582415923476e-07, 6.1931932577863336e-06, -1.1352036381140351e-05, -26406.509765625, 8.502913475036621, -2140.005126953125, 0.0005430501769296825, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341736330, 24848.05078125, 0.0, 592.1236572265625, 106.44440460205078, 0.43298962712287903, 0.00340099330060184, -7.463422662112862e-07, 1.3567967471317388e-05, -1.0882969945669174e-05, -26406.509765625, 8.502913475036621, -2140.005126953125, 0.0005430392338894308, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341769662, 24848.05078125, 0.0, 592.1236572265625, 106.44438171386719, 0.43298962712287903, 0.0034001979511231184, -3.9575206756126136e-07, 1.0893636499531567e-05, -1.0948977433145046e-05, -26406.509765625, 8.502913475036621, -2140.005126953125, 0.0005430282326415181, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341819660, 24848.05078125, 0.0, 592.1236572265625, 106.44435119628906, 0.43298962712287903, 0.0034040685277432203, -3.363675205036998e-07, -0.00011078784882556647, -1.8398684915155172e-05, -26406.509765625, 8.502913475036621, -2140.005126953125, 0.0005430172896012664, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341852992, 24848.05078125, 0.0, 592.1236572265625, 106.4443130493164, 0.43298962712287903, 0.003501833649352193, -3.7932659324724227e-07, 2.6104384232894517e-05, -9.673472959548235e-06, -26406.509765625, 8.502912521362305, -2140.005126953125, 0.0005430032615549862, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341886324, 24848.05078125, 0.0, 592.1236572265625, 106.44428253173828, 0.43298962712287903, 0.0034996820613741875, -6.044556357664987e-07, 6.786369340261444e-05, -6.905596819706261e-06, -26406.509765625, 8.502913475036621, -2140.005126953125, 0.0005429922603070736, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341919656, 24848.05078125, 0.0, 592.1236572265625, 106.44425201416016, 0.43298962712287903, 0.0035032047890126705, -5.502915882971138e-07, 7.422440103255212e-05, -6.5228232415392995e-06, -26406.509765625, 8.502913475036621, -2140.00537109375, 0.0005429813754744828, -0.009991124272346497, 1.1383647802176711e-07, -0.010269321501255035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341952988, 24848.05078125, 0.0, 592.1236572265625, 106.44422912597656, 0.43298962712287903, 0.0035078618675470352, -5.069632607046515e-07, -7.732395897619426e-05, -1.5820813132449985e-05, -26406.509765625, 8.502913475036621, -2140.00537109375, 0.0005429703742265701, -0.009991124272346497, 1.1383647802176711e-07, -0.010238803923130035, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152035_341969654, 24848.05078125, 0.0, 592.1236572265625, 106.44419860839844, 0.43298962712287903, 0.0035077303182333708, -6.409572961274534e-07, 3.799680052907206e-05, -8.714778232388198e-06, -26406.509765625, 8.502913475036621, -2140.00537109375, 0.0005429594893939793, -0.009991124272346497, 1.1383647802176711e-07, -0.008682383224368095, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342002986, 24848.05078125, 0.0, 592.1236572265625, 106.44418334960938, 0.43298962712287903, 0.0034134837333112955, -5.2253444664529525e-06, -9.64970386121422e-05, -1.7091078916564584e-05, -26406.509765625, 8.502912521362305, -2140.00537109375, 0.0005429528537206352, -0.009991162456572056, 1.1383647802176711e-07, -0.007461661472916603, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342036318, 24848.05078125, 0.0, 592.1236572265625, 106.44416046142578, 0.43298962712287903, 0.0034198416396975517, -1.5526238712482154e-05, -0.0001808395463740453, -2.2284904844127595e-05, -26406.509765625, 8.502911567687988, -2140.00537109375, 0.0005429468583315611, -0.009991314262151718, 1.1383647802176711e-07, -0.0033722438383847475, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342069650, 24848.05078125, 0.0, 592.1236572265625, 106.44412994384766, 0.43298962712287903, 0.00343292742036283, -3.2457704946864396e-05, -0.0005927918246015906, -4.7755034756846726e-05, -26406.509765625, 8.502910614013672, -2140.00537109375, 0.0005429472657851875, -0.009991656057536602, 7.589098771632052e-08, 0.0011291676200926304, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342102982, 24848.05078125, 0.0, 592.1236572265625, 106.44410705566406, 0.43298962712287903, 0.003403184935450554, -4.4638127292273566e-05, 0.00039688340621069074, 8.870119927451015e-06, -26406.509765625, 8.502909660339355, -2140.00537109375, 0.0005429541924968362, -0.009991693310439587, 3.794549385816026e-08, 0.00396734569221735, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342136314, 24848.05078125, 0.0, 592.1236572265625, 106.44407653808594, 0.43298962712287903, 0.0033944647293537855, -5.0688311603153124e-05, 0.0006440093275159597, 2.3829968995414674e-05, -26406.509765625, 8.502912521362305, -2140.00537109375, 0.0005429627490229905, -0.0099912378937006, 3.794549385816026e-08, 0.009063858538866043, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342152980, 24848.05078125, 0.0, 592.1236572265625, 106.44404602050781, 0.43298962712287903, 0.003366383258253336, -5.803432941320352e-05, 0.001507176784798503, 7.80197442509234e-05, -26406.509765625, 8.502918243408203, -2140.00537109375, 0.0005429750308394432, -0.009990365244448185, 3.794549385816026e-08, 0.015442130155861378, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342186312, 24848.05078125, 0.0, 592.1236572265625, 106.44403076171875, 0.43298962712287903, 0.0034574687015265226, -1.9056533346883953e-05, 0.0017253546975553036, 9.034617687575519e-05, -26406.509765625, 8.502922058105469, -2140.005615234375, 0.0005429799202829599, -0.009989909827709198, 0.0, 0.018371861428022385, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342236310, 24848.05078125, 0.0, 592.1236572265625, 106.44400787353516, 0.43298962712287903, 0.003458824008703232, -2.1195042791077867e-05, 0.00198370311409235, 0.0001066457771230489, -26406.509765625, 8.5029296875, -2140.005615234375, 0.0005430028541013598, -0.009988999925553799, 0.0, 0.02371251955628395, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342252976, 24848.05078125, 0.0, 592.1236572265625, 106.44396209716797, 0.43298962712287903, 0.0033762603998184204, -5.81391213927418e-05, 0.0008918167441152036, 4.4391927076503634e-05, -26406.509765625, 8.50294017791748, -2140.005615234375, 0.0005430533783510327, -0.00998774729669094, 0.0, 0.02825970947742462, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342286308, 24848.05078125, 0.0, 592.1236572265625, 106.44395446777344, 0.43298962712287903, 0.00347749050706625, -1.090356454369612e-05, 0.0005362640367820859, 2.1837418898940086e-05, -26406.509765625, 8.50294303894043, -2140.005615234375, 0.0005430628661997616, -0.009987330064177513, 0.0, 0.029419394209980965, 0.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152036_342319640, 24848.05078125, 0.0, 592.1236572265625, 106.44392395019531, 0.43298962712287903, 0.003490087343379855, -1.4671935787191615e-05, -0.00018755697237793356, -2.559488348197192e-05, -26406.509765625, 8.502948760986328, -2140.005615234375, 0.000543095578905195, -0.009986761026084423, 0.0, 0.030640115961432457, 0.0, 0.0119020342826843260.011902034282684326, 0.0, 0.0, 0.0, 
20200610_152036_342369638, 24848.05078125, 0.0, 592.1236572265625, 106.44389343261719, 0.43298962712287903, -0.001270486507564783, 6.147837120806798e-05, -0.0012610874837264419, 0.007879756391048431, -26406.509765625, 8.50295352935791, -2140.005615234375, 0.000543080095667392, -0.009987026453018188, 3.794549385816026e-08, 0.031189441680908203, 0.0, 0.059525430202484130.05952543020248413, 0.0, 0.0, 0.0, 
