,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200610_152040_346486140,24848.087890625,106.41120147705078,0.02167695201933384,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346536138,24848.087890625,106.41120147705078,0.01215403713285923,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346569470,24848.08984375,106.41120147705078,0.0037422713357955217,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346586136,24848.08984375,106.41120147705078,-0.0019269828917458651,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346619468,24848.08984375,106.41120147705078,-0.004548008553683758,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346652800,24848.08984375,106.41120147705078,0.0062508415430784225,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346686132,24848.091796875,106.41120147705078,0.04516648873686791,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346719464,24848.091796875,106.41120147705078,0.06690758466720581,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346752796,24848.091796875,106.41120147705078,0.0987127050757408,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346786128,24848.091796875,106.41120147705078,0.11457540839910507,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346819460,24848.09375,106.41120147705078,0.11303061991930008,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346836126,24848.09375,106.41120147705078,0.08868607133626938,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346869458,24848.09375,106.41120147705078,0.09791554510593414,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346902790,24848.09375,106.41120147705078,0.11829037964344025,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346936122,24848.09375,106.41120147705078,0.15921419858932495,0.0, 0.00.0,0.0,0.0, ,0
20200610_152040_346969454,24848.095703125,106.41120147705078,0.19697272777557373,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347002786,24848.095703125,106.41120147705078,0.2449280321598053,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347019452,24848.095703125,106.41120147705078,0.313836932182312,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347069450,24848.095703125,106.41120147705078,0.3435894250869751,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347086116,24848.09765625,106.41120147705078,0.32522717118263245,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347119448,24848.09765625,106.41120147705078,0.2924903929233551,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347152780,24848.09765625,106.41120147705078,0.291879266500473,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347186112,24848.09765625,106.41120147705078,0.2304281443357468,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347219444,24848.099609375,106.41120147705078,0.1266055405139923,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347252776,24848.099609375,106.41120147705078,0.04596493765711784,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347286108,24848.099609375,106.41120147705078,0.0720858946442604,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347319440,24848.099609375,106.41120147705078,0.10318349301815033,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347352772,24848.1015625,106.41120147705078,0.15480685234069824,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347369438,24848.1015625,106.41120147705078,0.1856252998113632,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347402770,24848.1015625,106.41120147705078,0.2132376879453659,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347419436,24848.1015625,106.41120147705078,0.2596562504768372,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347469434,24848.1015625,106.41120147705078,0.2708120346069336,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347502766,24848.103515625,106.41120147705078,0.31391653418540955,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347536098,24848.103515625,106.41120147705078,0.32054972648620605,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347552764,24848.103515625,106.41120147705078,0.3875274956226349,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347602762,24848.103515625,106.41120147705078,0.4185030460357666,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347636094,24848.10546875,106.41120147705078,0.4446366429328919,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347652760,24848.10546875,106.41120147705078,0.35423991084098816,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347686092,24848.10546875,106.41120147705078,0.3613232374191284,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347736090,24848.10546875,106.41120147705078,0.3328979015350342,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347752756,24848.107421875,106.41120147705078,0.22768495976924896,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347786088,24848.107421875,106.41120147705078,0.18342888355255127,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347802754,24848.107421875,106.41120147705078,0.13990303874015808,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347836086,24848.107421875,106.41120147705078,0.13283415138721466,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347886084,24848.107421875,106.41120147705078,0.08848956227302551,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347919416,24848.109375,106.41120147705078,0.048312485218048096,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347936082,24848.109375,106.41120147705078,0.05829651281237602,0.0, 0.00.0,0.0,0.0, ,0
20200610_152041_347969414,24848.109375,106.41120147705078,0.07914865761995317,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_347986080,24848.109375,106.41120147705078,0.11067070066928864,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348036078,24848.109375,106.41120147705078,0.11721349507570268,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348069410,24848.111328125,106.41120147705078,0.10206073522567748,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348102742,24848.111328125,106.41120147705078,0.07127399742603302,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348119408,24848.111328125,106.41120147705078,0.04900692775845528,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348152740,24848.111328125,106.41120147705078,0.05281993001699448,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348202738,24848.11328125,106.41120147705078,0.1237211525440216,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348219404,24848.11328125,106.41120147705078,0.3490345478057861,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348252736,24848.11328125,106.41120147705078,0.343959778547287,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348286068,24848.11328125,106.41120147705078,0.4278818368911743,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348302734,24848.115234375,106.41120147705078,0.33363035321235657,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348352732,24848.115234375,106.41120147705078,0.313757061958313,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348386064,24848.115234375,106.41120147705078,0.07513830065727234,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348402730,24848.115234375,106.41120147705078,0.1557837426662445,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348436062,24848.115234375,106.41120147705078,0.14869098365306854,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348469394,24848.1171875,106.41120147705078,0.2271929085254669,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348519392,24848.1171875,106.41120147705078,0.3581283986568451,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348536058,24848.1171875,106.41120147705078,0.41698381304740906,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348569390,24848.1171875,106.41120147705078,0.4109448492527008,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348586056,24848.119140625,106.41120147705078,0.4554044306278229,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348619388,24848.119140625,106.41120147705078,0.4635096788406372,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348652720,24848.119140625,106.41120147705078,0.4814398884773254,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348702718,24848.119140625,106.41120147705078,0.4698302447795868,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348719384,24848.12109375,106.41120147705078,0.4152919352054596,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348752716,24848.12109375,106.41120147705078,0.3664728701114655,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348769382,24848.12109375,106.41120147705078,0.32785290479660034,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348802714,24848.12109375,106.41120147705078,0.3763940632343292,0.0, 0.00.0,0.0,0.0, ,0
20200610_152042_348852712,24848.12109375,106.41120147705078,0.31257838010787964,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348886044,24848.123046875,106.41120147705078,0.12341678142547607,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348902710,24848.123046875,106.41120147705078,0.13935939967632294,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348936042,24848.123046875,106.41120147705078,0.1141810342669487,0.0, 0.00.0,0.0,1.0, ,0
20200610_152042_348952708,24848.123046875,106.41120147705078,-0.06541988998651505,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349002706,24848.123046875,106.41120147705078,-0.11376667767763138,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349019372,24848.125,106.41120147705078,0.029269445687532425,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349052704,24848.125,106.41120147705078,0.09733054041862488,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349069370,24848.125,106.41120147705078,0.33866122364997864,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349119368,24848.125,106.41120147705078,0.4604442715644837,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349136034,24848.125,106.41120147705078,0.3712172210216522,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349169366,24848.126953125,106.41120147705078,0.3115253150463104,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349219364,24848.126953125,106.41120147705078,0.21764227747917173,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349252696,24848.126953125,106.41120147705078,-0.04896494746208191,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349269362,24848.126953125,106.41120147705078,-0.15691350400447845,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349302694,24848.126953125,106.41120147705078,-0.1102633699774742,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349352692,24848.12890625,106.41120147705078,0.012602812610566616,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349369358,24848.12890625,106.41120147705078,0.053864702582359314,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349402690,24848.12890625,106.41120147705078,0.04170093312859535,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349419356,24848.12890625,106.41120147705078,0.0181341040879488,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349469354,24848.12890625,106.41120147705078,0.010016342625021936,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349502686,24848.130859375,106.41120147705078,-0.03022305481135845,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349536018,24848.130859375,106.41120147705078,-0.057339485734701164,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349552684,24848.130859375,106.41120147705078,-0.05485673248767853,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349602682,24848.130859375,106.41120147705078,-0.04945705085992813,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349619348,24848.1328125,106.41120147705078,-0.03905109316110611,0.0, 0.00.0,0.0,0.0, ,0
20200610_152043_349652680,24848.1328125,106.41120147705078,-0.037819016724824905,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349669346,24848.1328125,106.41120147705078,-0.03729543089866638,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349702678,24848.1328125,106.41120147705078,-0.03675360605120659,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349752676,24848.1328125,106.41120147705078,-0.03636520355939865,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349786008,24848.134765625,106.41120147705078,-0.03924011066555977,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349802674,24848.134765625,106.41120147705078,-0.04088008031249046,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349852672,24848.134765625,106.41120147705078,-0.041341081261634834,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349869338,24848.134765625,106.41120147705078,-0.04421956092119217,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349902670,24848.134765625,106.41120147705078,-0.04515443742275238,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349936002,24848.13671875,106.41120147705078,-0.04508469626307488,0.0, 0.00.0,0.0,1.0, ,0
20200610_152043_349986000,24848.13671875,106.41120147705078,-0.04383330792188645,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350002666,24848.13671875,106.41120147705078,-0.04387229308485985,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350035998,24848.13671875,106.41120147705078,-0.04330078139901161,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350052664,24848.13671875,106.41120147705078,-0.041003819555044174,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350085996,24848.138671875,106.41120147705078,-0.039764590561389916,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350119328,24848.138671875,106.41120147705078,-0.03875568136572838,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350152660,24848.138671875,106.41120147705078,-0.03947758302092552,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350169326,24848.138671875,106.41120147705078,-0.03909686952829361,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350202658,24848.138671875,106.41120147705078,-0.0374923087656498,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350252656,24848.138671875,106.41120147705078,-0.03624306619167328,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350285988,24848.140625,106.41120147705078,-0.034525133669376366,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350302654,24848.140625,106.41120147705078,-0.02959861047565937,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350352652,24848.140625,106.41120147705078,-0.027724921703338627,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350369318,24848.140625,106.41120147705078,-0.02699247002601624,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350402650,24848.142578125,106.41120147705078,-0.028692523017525676,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350435982,24848.142578125,106.41120147705078,-0.02933073416352272,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350452648,24848.142578125,106.41120147705078,-0.028637267649173737,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350502646,24848.142578125,106.41120147705078,-0.028868304565548893,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350535978,24848.142578125,106.41120147705078,-0.029444286599755287,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350552644,24848.14453125,106.41120147705078,-0.02732972614467144,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350585976,24848.14453125,106.41120147705078,-0.027083311229944233,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350619308,24848.14453125,106.41120147705078,-0.02592294104397297,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350652640,24848.14453125,106.41120147705078,-0.027162885293364525,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350669306,24848.14453125,106.41120147705078,-0.029607370495796207,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350719304,24848.14453125,106.41120147705078,-0.028498858213424683,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350752636,24848.146484375,106.41120147705078,-0.010771607980132105,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350785968,24848.146484375,106.41120147705078,0.013403931632637978,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350819300,24848.146484375,106.41120147705078,0.02508112601935864,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350835966,24848.146484375,106.41120147705078,0.05553578585386276,0.0, 0.00.0,0.0,1.0, ,0
20200610_152044_350885964,24848.146484375,106.41120147705078,0.07153830677270889,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350902630,24848.1484375,106.41120147705078,0.08164795488119125,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350935962,24848.1484375,106.41120147705078,0.06536182016134262,0.0, 0.00.0,0.0,0.0, ,0
20200610_152044_350969294,24848.1484375,106.41120147705078,0.044074416160583496,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351002626,24848.1484375,106.41120147705078,0.022339606657624245,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351035958,24848.1484375,106.41120147705078,-0.010005909949541092,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351069290,24848.1484375,106.41120147705078,-0.028366364538669583,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351085956,24848.150390625,106.41120147705078,-0.022663939744234085,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351102622,24848.150390625,106.41120147705078,-0.014773638918995856,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351152620,24848.150390625,106.41120147705078,-0.004813483450561762,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351169286,24848.150390625,106.41120147705078,0.024873856455087662,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351202618,24848.150390625,106.41120147705078,0.026063017547130585,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351252616,24848.150390625,106.41120147705078,0.02555033564567566,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351269282,24848.15234375,106.41120147705078,0.028134122490882874,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351302614,24848.15234375,106.41120147705078,0.021400077268481255,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351319280,24848.15234375,106.41120147705078,0.012782331556081772,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351369278,24848.15234375,106.41120147705078,0.006485325749963522,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351385944,24848.15234375,106.41120147705078,0.004309430718421936,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351419276,24848.15234375,106.41120147705078,0.002294117119163275,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351469274,24848.154296875,106.41120147705078,0.002160359174013138,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351485940,24848.154296875,106.41120147705078,-0.008176393806934357,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351519272,24848.154296875,106.41120147705078,-0.013826066628098488,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351569270,24848.154296875,106.41120147705078,-0.022142499685287483,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351585936,24848.154296875,106.41120147705078,-0.02852516248822212,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351619268,24848.15625,106.41120147705078,-0.03154902532696724,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351635934,24848.15625,106.41120147705078,-0.032415416091680534,0.0, 0.00.0,0.0,1.0, ,0
20200610_152045_351685932,24848.15625,106.41120147705078,-0.028466152027249336,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351719264,24848.15625,106.41120147705078,-0.02694438397884369,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351735930,24848.15625,106.41120147705078,-0.02600896917283535,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351769262,24848.15625,106.41120147705078,-0.025199804455041885,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351819260,24848.158203125,106.41120147705078,-0.025892378762364388,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351835926,24848.158203125,106.41120147705078,-0.029290517792105675,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351869258,24848.158203125,106.41120147705078,-0.031119141727685932,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351885924,24848.158203125,106.41120147705078,-0.031928129494190216,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351935922,24848.158203125,106.41120147705078,-0.0320516973733902,0.0, 0.00.0,0.0,0.0, ,0
20200610_152045_351952588,24848.158203125,106.41120147705078,-0.034650146961212165,0.0, 0.00.0,0.0,0.0, ,0
20200610_152046_351985920,24848.16015625,106.41120147705078,-0.035682838410139084,0.0, 0.00.0,0.0,0.0, ,0
20200610_152046_352019252,24848.16015625,106.41120147705078,-0.03544125333428383,0.0, 0.00.0,0.0,0.0, ,0
20200610_152046_352052584,24848.16015625,106.41120147705078,-0.033858686685562134,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352085916,24848.16015625,106.41120147705078,-0.0352456234395504,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352119248,24848.16015625,106.41120147705078,-0.03545395284891128,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352135914,24848.16015625,106.41120147705078,-0.03458201885223389,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352152580,24848.16015625,106.41120147705078,-0.03494305908679962,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352185912,24848.162109375,106.41120147705078,-0.035339683294296265,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352235910,24848.162109375,106.41120147705078,-0.03475690260529518,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352269242,24848.162109375,106.41120147705078,-0.033581867814064026,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352302574,24848.162109375,106.41120147705078,-0.034717023372650146,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352335906,24848.162109375,106.41120147705078,-0.03369041159749031,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352352572,24848.1640625,106.41120147705078,-0.033774100244045265,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352385904,24848.1640625,106.41120147705078,-0.03430716693401337,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352402570,24848.1640625,106.41120147705078,-0.035276737064123154,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352452568,24848.1640625,106.41120147705078,-0.034797854721546166,0.0, 0.00.0,0.0,1.0, ,0
20200610_152046_352469234,24848.1640625,106.41120147705078,-0.035901002585887916,0.0, 0.00.0,0.0,0.0, ,0
20200610_152046_352502566,24848.1640625,106.41120147705078,-0.03606676682829857,0.0, 0.00.0,0.0,0.0, ,0
